"station_name","x","y","year","month","mean_temp","max_temp","min_temp","total_precip","min_humidity","max_humidity"
"EARLTON AWOS",-79.8488888888889,47.695,2005,3,-8.73870967741935,-1.65161290322581,-15.7838709677419,0.5,52.3232323232323,92.5454545454545
"EARLTON AWOS",-79.8488888888889,47.695,2005,4,4.84,10.9033333333333,-1.28333333333333,1.40833333333333,53.5170454545455,92.8920454545455
"EARLTON AWOS",-79.8488888888889,47.695,2005,5,10.4709677419355,17.2935483870968,3.60967741935484,1.06451612903226,54.7108585858586,93.2386363636364
"EARLTON AWOS",-79.8488888888889,47.695,2005,6,18.7966666666667,25.4166666666667,12.11,3.85,55.9046717171717,93.5852272727273
"EARLTON AWOS",-79.8488888888889,47.695,2005,7,18.8161290322581,26.5129032258065,11.0709677419355,1.70967741935484,57.0984848484849,93.9318181818182
"EARLTON AWOS",-79.8488888888889,47.695,2005,8,17.9322580645161,24.5612903225806,11.2451612903226,2.5,58.3118686868687,94.2840909090909
"EARLTON AWOS",-79.8488888888889,47.695,2005,9,13.9566666666667,20.8,7.05666666666667,3.7,59.5056818181818,94.6306818181818
"EARLTON AWOS",-79.8488888888889,47.695,2005,10,7.37741935483871,12,2.7,1.62903225806452,60.6994949494949,94.9772727272727
"EARLTON AWOS",-79.8488888888889,47.695,2005,11,-2.05666666666667,2.22,-6.32333333333333,2.78333333333333,61.8933080808081,95.3238636363636
"EARLTON AWOS",-79.8488888888889,47.695,2005,12,-11.2677419354839,-6.09677419354839,-16.4,0,63.0871212121212,95.6704545454545
"EARLTON AWOS",-79.8488888888889,47.695,2006,1,-9.8258064516129,-4.50322580645161,-15.0935483870968,1.16129032258065,64.3005050505051,96.0227272727273
"EARLTON AWOS",-79.8488888888889,47.695,2006,2,-14.5464285714286,-7.99642857142857,-21.0607142857143,0.714285714285714,65.4551767676768,96.3579545454545
"EARLTON AWOS",-79.8488888888889,47.695,2006,3,-4.00645161290323,0.735483870967742,-8.72903225806452,0.870967741935484,66.6098484848485,96.6931818181818
"EARLTON AWOS",-79.8488888888889,47.695,2006,4,4.66333333333333,11.42,-2.13333333333333,2.63333333333333,67.8036616161616,97.0397727272727
"EARLTON AWOS",-79.8488888888889,47.695,2006,5,12.4838709677419,19.5612903225806,5.37741935483871,1.61290322580645,68.9974747474748,97.3863636363636
"EARLTON AWOS",-79.8488888888889,47.695,2006,6,16.03,23.1266666666667,8.88,1.85,70.1912878787879,97.7329545454545
"EARLTON AWOS",-79.8488888888889,47.695,2006,7,18.7935483870968,25.4,12.141935483871,4.29032258064516,71.385101010101,98.0795454545455
"EARLTON AWOS",-79.8488888888889,47.695,2006,8,15.8677419354839,22.6516129032258,9.0258064516129,1.7741935483871,72.5984848484848,98.4318181818182
"EARLTON AWOS",-79.8488888888889,47.695,2006,9,10.8566666666667,16.89,4.77,2.76666666666667,73.792297979798,98.7784090909091
"EARLTON AWOS",-79.8488888888889,47.695,2006,10,4.53548387096774,8.65806451612903,0.370967741935484,2.80645161290323,74.9861111111111,99.125
"EARLTON AWOS",-79.8488888888889,47.695,2006,11,0.25,3.4,-2.90333333333333,1.43333333333333,76.1799242424242,99.4715909090909
"EARLTON AWOS",-79.8488888888889,47.695,2006,12,-5.68387096774194,-1.4,-9.93870967741936,0.82258064516129,77.3737373737374,99.8181818181818
"EARLTON AWOS",-79.8488888888889,47.695,2007,1,-12.5129032258065,-7.28064516129032,-17.7,0.790322580645161,64.1612903225806,88.0645161290323
"EARLTON AWOS",-79.8488888888889,47.695,2007,2,-16.7678571428571,-10.4107142857143,-23.075,0.285714285714286,45.6071428571429,77.8214285714286
"EARLTON AWOS",-79.8488888888889,47.695,2007,3,-6.06451612903226,0.416129032258065,-12.5290322580645,0.838709677419355,48.0322580645161,87.9677419354839
"EARLTON AWOS",-79.8488888888889,47.695,2007,4,2.91,8.45,-2.65333333333333,1.775,52.3666666666667,90.4666666666667
"EARLTON AWOS",-79.8488888888889,47.695,2007,5,11.4774193548387,19.0548387096774,3.85806451612903,1.30645161290323,36.0322580645161,85.1612903225806
"EARLTON AWOS",-79.8488888888889,47.695,2007,6,16.2533333333333,22.7033333333333,9.76333333333333,2.9,55.5,97.65
"EARLTON AWOS",-79.8488888888889,47.695,2007,7,17.3161290322581,23.5354838709677,11.0612903225806,2.32258064516129,55.4516129032258,98.0322580645161
"EARLTON AWOS",-79.8488888888889,47.695,2007,8,16.2967741935484,23.0483870967742,9.5,3.38709677419355,52.6290322580645,97.9516129032258
"EARLTON AWOS",-79.8488888888889,47.695,2007,9,13.0633333333333,19.7166666666667,6.35666666666667,1.01666666666667,56.0333333333333,96.3333333333333
"EARLTON AWOS",-79.8488888888889,47.695,2007,10,8.11612903225806,12.7709677419355,3.41612903225806,1.62903225806452,64.6612903225806,95.9032258064516
"EARLTON AWOS",-79.8488888888889,47.695,2007,11,-2.78,1.49666666666667,-7.03333333333333,0.683333333333333,64.8833333333333,91.8
"EARLTON AWOS",-79.8488888888889,47.695,2007,12,-11.6483870967742,-6.50322580645161,-16.7387096774194,1.0241935483871,71.0806451612903,90.0322580645161
"EARLTON AWOS",-79.8488888888889,47.695,2008,1,-11.758064516129,-5.96774193548387,-17.5225806451613,1.56451612903226,68.6451612903226,89.9032258064516
"EARLTON AWOS",-79.8488888888889,47.695,2008,2,-14.251724137931,-7.74137931034483,-20.7172413793103,0.793103448275862,60.5862068965517,86.4137931034483
"EARLTON AWOS",-79.8488888888889,47.695,2008,3,-9.54838709677419,-2.74838709677419,-16.3064516129032,1,49.7096774193548,83.8387096774194
"EARLTON AWOS",-79.8488888888889,47.695,2008,4,4.11,9.93666666666667,-1.73333333333333,1.41666666666667,47.4,83.5166666666667
"EARLTON AWOS",-79.8488888888889,47.695,2008,5,8.60322580645161,14.7258064516129,2.45806451612903,2.96774193548387,48.6290322580645,93.3709677419355
"EARLTON AWOS",-79.8488888888889,47.695,2008,6,16.2233333333333,21.4133333333333,10.9766666666667,3.08333333333333,57.2,96.6333333333333
"EARLTON AWOS",-79.8488888888889,47.695,2008,7,17.9967741935484,23.5354838709677,12.4032258064516,2.88709677419355,58.7096774193548,95.0967741935484
"EARLTON AWOS",-79.8488888888889,47.695,2008,8,16.7967741935484,23.0451612903226,10.5032258064516,2.14516129032258,57.5161290322581,97.4838709677419
"EARLTON AWOS",-79.8488888888889,47.695,2008,9,11.3866666666667,18.2066666666667,4.59666666666667,3.09166666666667,56.3833333333333,97.8833333333333
"EARLTON AWOS",-79.8488888888889,47.695,2008,10,5.08387096774194,10.2258064516129,-0.1,1.56451612903226,61.4193548387097,94.0161290322581
"EARLTON AWOS",-79.8488888888889,47.695,2008,11,-1.74,1.85333333333333,-5.31666666666667,1.56666666666667,70.5666666666667,93.9333333333333
"EARLTON AWOS",-79.8488888888889,47.695,2008,12,-14.3806451612903,-7.58064516129032,-21.1225806451613,1.62903225806452,66.3225806451613,91.7096774193548
